external_id,subject,price,posted_date,category,category_name,rooms,size,toilets,floors,width,length,location,longitude,latitude,owner,street_name,ward,ward_name,area,area_name,region,region_name
135209361,bán đất 300m2 để xây nhà tại quốc lộ 22 giá 700tr,700000000,1659511608000,1040,Đất,,,,,,,,,,False,,8857,Xã Tiên Thuận,14,Huyện Bến Cầu,,
135144646,Chính chủ bán gấp 200m2 đất Xuân Trường giá rẻ,500000000,1659511601751,1040,Đất,,,,,,,,,,False,,8535,Xã Xuân Trường,57,Thành phố Đà Lạt,,
135209419,bán gấp lô đất khu dân cư Daresco long kế củ chi,1500000000,1659511593000,1040,Đất,,,,,,,,,,False,,9633,Xã Đức Lập Thượng,32,Huyện Đức Hòa,,
135149345,"Bán Đất Thị Trấn CủChi,130m2 Giá 1tỷ750,Đường nhựa",1750000000,1659511586691,1040,Đất,,,,,,,,,,False,,9476,Thị trấn Củ Chi,116,Huyện Củ Chi,,
135209402,"Đất sổ hồng riêng 76,6m2 (5x15,35) TX 52, Quận 12",3100000000,1659511577000,1040,Đất,,,,,,,,,,False,,9227,Phường Thạnh Xuân,107,Quận 12,,
135209389,"Nhựa lê minh xuân chưa qua khúc cua, cách 833  xíu",1290000000,1659511574000,1040,Đất,,,,,,,,,,False,,9548,Xã Nhơn Thạnh Trung,32,Thành phố Tân An,,
134947073,Mặt tiền Cây Trôm Mỹ Khánh gần TL7 Full Thổ,4600000000,1659511572622,1040,Đất,,,,,,,,,,False,,9490,Xã Thái Mỹ,116,Huyện Củ Chi,,
128461386,"Sala Garden Khu M1, Mã M1-10-05",90000000,1659511572603,1040,Đất,,,,,,,,,,False,,9106,Xã Tân Hiệp,13,Huyện Long Thành,,
135209352,Sale sập sàn gói 5 Mỹ Gia,3000000000,1659511570000,1040,Đất,,,,,,,,,,False,,7634,Xã Vĩnh Thái,44,Thành phố Nha Trang,,
134581190,500 nền giá F0 ngay cổng xanh sổ riêng 550tr 1 lô,550000000,1659511558563,1040,Đất,,,,,,,,,,False,,8956,Xã Tân Bình,11,Huyện Bắc Tân Uyên,,
134047324,Xuân Trường - Xuân Lộc,3400000000,1659511547528,1040,Đất,,,,,,,,,,False,,9113,Xã Xuân Trường,13,Huyện Xuân Lộc,,
132172462,"ĐẤT TP THỦ DẦU MỘT BD, DT 478M2, NGÃ TƯ CHỢ ĐÌNH",11950000000,1659511547515,1040,Đất,,,,,,,,,,False,,8874,Phường Phú Lợi,11,Thành phố Thủ Dầu Một,,
135209357,Cần bán lô đất thổ cư mặt tiền đường nhựa 32m,400000000,1659511541000,1040,Đất,,,,,,,,,,False,,8725,Xã Minh Tâm,12,Huyện Hớn Quản,,
134852324,204 m2 LÔ ĐẤT MẶT TIỀN XUÂN THỚI SƠN 27,7900000000,1659511536453,1040,Đất,,,,,,,,,,False,,9503,Xã Xuân Thới Sơn,117,Huyện Hóc Môn,,
133935094,Bán đất Mt Kinh doanh 6*19 1ty5,1500000000,1659511525426,1040,Đất,,,,,,,,,,False,,9496,Xã Tân Thông Hội,116,Huyện Củ Chi,,
130974457,sổ hồng thổ cư đường HAI BÀ TRƯNG cần bán,4100000000,1659511525426,1040,Đất,,,,,,,,,,False,,8531,Phường 3,57,Thành phố Đà Lạt,,
135209255,Em Còn Một Lô Ngay Tân Định. Mua Đất Tx Bán Đất TP,890000000,1659511523000,1040,Đất,,,,,,,,,,False,,8912,Phường Tân Định,11,Thị xã Bến Cát,,
135209315,Đất ven Hồ Trị An đường lớn QH20M+lên thổ cư,970000000,1659511522000,1040,Đất,,,,,,,,,,False,,9050,Xã Túc Trưng,13,Huyện Định Quán,,
134601504,BÁN 3 lô ĐẤT SỖ RIÊNG BIỆT KIỆT THANH KHÊ. GIÁ MỀM,1690000000,1659511507326,1040,Đất,,,,,,,,,,False,,6867,Phường An Khê,17,Quận Thanh Khê,,
135209231,Đất Long Phước tăng hơn 10% chỉ sau 1 tháng mở bán,2954000000,1659511504000,1040,Đất,,,,,,,,,,False,,9161,Xã Long Phước,10,Thành phố Bà Rịa,,
135207456,"Giỏ Hàng cực Thơm KDC Phú Mỹ Chợ Lớn - CIQ4, 72m2",7500000000,1659511475000,1040,Đất,,,,,,,,,,False,,9475,Phường Phú Mỹ,102,Quận 7,,
135209277,1 Sào Lớn Chơn Thành,900000000,1659511468000,1040,Đất,,,,,,,,,,False,,8762,Xã Quang Minh,12,Huyện Chơn Thành,,
135209277,1 Sào Lớn Chơn Thành,900000000,1659511468000,1040,Đất,,,,,,,,,,False,,8762,Xã Quang Minh,12,Huyện Chơn Thành,,
135208696,Ông anh gửi bán lô đất 100m2,1200000000,1659511464000,1040,Đất,,,,,,,,,,False,,8955,Xã Bình Mỹ,11,Huyện Bắc Tân Uyên,,
135209261,Bán lô đất Vĩnh Tân đối diện KCN Visip 2,2000000000,1659511464000,1040,Đất,,,,,,,,,,False,,8927,Xã Vĩnh Tân,11,Thị xã Tân Uyên,,
135208763,MT DT788 Phước Vinh CT Tây Ninh,1650000000,1659511463000,1040,Đất,,,,,,,,,,False,,8823,Xã Phước Vinh,14,Huyện Châu Thành,,
131840190,Bán 1200m2 có 300m2 đất ở mặt tiền 14g giá đầu tư,4800000000,1659511453182,1040,Đất,,,,,,,,,,False,,6904,Xã Hòa Phú,17,Huyện Hòa Vang,,
135209264,NỀN ĐẸP B2 TÂN PHÚ 4.5x28,2250000000,1659511450000,1040,Đất,,,,,,,,,,False,,10762,Phường Tân Phú,27,Quận Cái Răng,,
135208365,"5,30x28m mặt tiền nhựa lớn khu đô thị mỹ phước 3",2650000000,1659511448000,1040,Đất,,,,,,,,,,False,,8910,Phường Thới Hòa,11,Thị xã Bến Cát,,
135115296,CÀN BÁN 17.000m2 VIEW SUỐI GẦN KDL BÀ NÀ HILLS,8500000000,1659511440162,1040,Đất,,,,,,,,,,False,,6901,Xã Hòa Ninh,17,Huyện Hòa Vang,,
135208349,"600Tr sở hữu lô đất TT Đại Hiệp, cách QL14B 100m",750000000,1659511440000,1040,Đất,,,,,,,,,,False,,6909,Xã Hòa Khương,17,Huyện Hòa Vang,,
135144191,TÔI BÁN LÔ MT LÝ THÁI TỔ NHƠN TRẠCH SHR 1TỶ8 125M2,1800000000,1659511439150,1040,Đất,,,,,,,,,,False,,9125,Xã Đại Phước,13,Huyện Nhơn Trạch,,
135208830,Bán miếng mặt tiền thổ cư 300m2 (1 Triệu/m2 ),300000000,1659511437000,1040,Đất,,,,,,,,,,False,,8954,Xã Tân Định,11,Huyện Bắc Tân Uyên,,
134955388,"Đất view sông full thổ,đường ôtô, gần KCN, kế chợ",4000000,1659511434139,1040,Đất,,,,,,,,,,False,,,,34,Thị xã Gò Công,,
135209226,"SIÊU DỰ ÁN ĐÔ THỊ ĐẠI HỌC CỔNG XANH, GIÁ F0 ĐẦU TƯ",800000000,1659511428000,1040,Đất,,,,,,,,,,False,,8926,Phường Tân Phước Khánh,11,Thị xã Tân Uyên,,
135209234,MỞ BÁN KHU RIVERSIVE AVENU TX43  CHỈ CÒN 3 LÔ,3250000000,1659511423000,1040,Đất,,,,,,,,,,False,,9228,Phường Thạnh Lộc,107,Quận 12,,
134606488,"Đất nền Bảo Lộc 779Tr SHR thổ cư, đường 6m",799000000,1659511421094,1040,Đất,,,,,,,,,,False,,8629,Xã Lộc Tân,57,Huyện Bảo Lâm,,
132950137,190m2 (5x38) tc 90m ra huỳnh văn luỹ 300m PC 29,1650000000,1659511421094,1040,Đất,,,,,,,,,,False,,8931,Xã Phú Chánh,11,Thị xã Tân Uyên,,
135209237,"CẦN BÁN GẤP ĐẤT NỀN VEN BIỂN MŨI NÉ, SỔ HỒNG RIÊNG",1240000000,1659511417000,1040,Đất,,,,,,,,,,False,,5846,Thị trấn Con Cuông,50,Huyện Con Cuông,,
135209189,Mặt tiền đx044 Phú Mỹ - TDM 5x27;tc 120m2,3800000000,1659511389000,1040,Đất,,,,,,,,,,False,,8881,Phường Phú Mỹ,11,Thành phố Thủ Dầu Một,,
135209194,CHỦ NGỘP CẦN RA GẤP TRONG TUẦN MẶT TIỀN 60M,1600000000,1659511385000,1040,Đất,,,,,,,,,,False,,9484,Xã Trung Lập Hạ,116,Huyện Củ Chi,,
