external_identify,subject,price,posted_date,category,category_name,rooms,size,toilets,floors,width,length,location,longitude,latitude,owner,street_name,ward,ward_name,area,area_name,region,region_name
141310680,Đất thổ cư gần kcn,2200000000,1672889694000,1040,Đất,,,,,,,"10.60226,106.40219",106.40219,10.60226,False,,9667,Xã Nhị Thành,32,Huyện Thủ Thừa,,
140471847,BÁN ĐẤT HÓC MÔN KHU HÀNH CHÁNH,3200000000,1672889639809,1040,Đất,,,,,,,"10.89965,106.62807",106.62807,10.89965,False,,9502,Xã Thới Tam Thôn,117,Huyện Hóc Môn,,
141310581,"Đường 33m Sentosa Điện Ngọc 125m giá 2,1tỷ",2100000000,1672889633000,1040,Đất,,,,,,,"15.89314,108.2475",108.2475,15.89314,False,,6981,Phường Điện Ngọc,16,Thị xã Điện Bàn,,
141310613,Gia đình cần bán 1.1 hecta đất lúa QH. Phủ Hồng,6800000000,1672889565000,1040,Đất,,,,,,,"11.19729,106.15017",106.15017,11.19729,False,,8846,Xã Cẩm Giang,14,Huyện Gò Dầu,,
141310595,"Đất sào mặt tiền Hồ Tùng Mậu, 1626m2",3500000000,1672889549000,1040,Đất,,,,,,,"10.71109,107.83601",107.83601,10.71109,False,,7837,Xã Tân Hải,42,Thị xã La Gi,,
141310592,"💢 💢 02 nền Long Hưng, Phước Thạnh, TG gần BV mới.",1400000000,1672889543000,1040,Đất,,,,,,,"10.40123,106.31954",106.31954,10.40123,False,,9746,Xã Phước Thạnh,34,Thành phố Mỹ Tho,,
139849591,Bán đất xây biệt thự vị trí góc ngã ba,10500000000,1672889535084,1040,Đất,,,,,,,"10.88519,106.85232",106.85232,10.88519,False,,8985,Phường Long Bình Tân,13,Thành phố Biên Hòa,,
141310489,BÁN ĐẤT XÂY BIỆT THỰ NGAY 4 XÃ GIÁ MỀM,13000000000,1672889425000,1040,Đất,,,,,,,"10.76705,106.62309",106.62309,10.76705,False,,9462,Phường Tân Tạo,108,Quận Bình Tân,,
141288114,(CỰC HIẾM) BÁN NỀN 295M2 CHƯA QUA ĐẦU TƯ.890 TRIỆU,890000000,1672889377000,1040,Đất,,,,,,,"10.09391,105.67114",105.67114,10.09391,False,,10746,Phường Phước Thới,27,Quận Ô Môn,,
141310405,"💢💢 02 nền ôtô tới chỗ, Phước Thạnh, Tiền Giang.",700000000,1672889328000,1040,Đất,,,,,,,"10.37118,106.35015",106.35015,10.37118,False,,9746,Xã Phước Thạnh,34,Thành phố Mỹ Tho,,
141307944,Chủ đang ngộp Đất Thạnh Xuân 25. cần ra đi nhanh.,2900000000,1672889281000,1040,Đất,,,,,,,"10.88185,106.66904",106.66904,10.88185,False,,9227,Phường Thạnh Xuân,107,Quận 12,,
141310352,Bán đất MTKD trương Phước Phan P Bình Trị Đông Q B,7200000000,1672889275000,1040,Đất,,,,,,,"10.76688,106.61289",106.61289,10.76688,False,,9459,Phường Bình Trị Đông,108,Quận Bình Tân,,
141310338,Nền thổ cư hẻm 7 Bình Thủy TP Cần Thơ.,1300000000,1672889267000,1040,Đất,,,,,,,"10.06636,105.73777",105.73777,10.06636,False,,10748,Phường Bình Thủy,27,Quận Bình Thuỷ,,
141310339,Giảm 400tr bán 235m2 mặt tiền đường xe cont 1.6 tỷ,1600000000,1672889260000,1040,Đất,,,,,,,"10.56764,106.46767",106.46767,10.56764,False,,9676,Xã Quê Mỹ Thạnh,32,Huyện Tân Trụ,,
141310334,"Đất mặt tiền lộ nhựa ,phú quới cách cổng kcn 1,5km",650000000,1672889255000,1040,Đất,,,,,,,"10.16178,105.92721",105.92721,10.16178,False,,10197,Xã Phú Quới,36,Huyện Long Hồ,,
141308666,Nền đường Văn Tấn Bảy P6 cách 300m Phạm Hữu Lầu,1395000000,1672889196000,1040,Đất,,,,,,,"10.45223,105.63113",105.63113,10.45223,False,,10288,Phường 6,29,Thành phố Cao Lãnh,,
141310235,Bán lô đất 54m2 ngõ 3m giá chỉ 1 tỷ TTP Hùng Vương,1000000000,1672889149000,1040,Đất,,,,,,,"20.87195,106.63421",106.63421,20.87195,False,,3866,Phường Hùng Vương,19,Quận Hồng Bàng,,
141310212,"Bán đất ở thôn mai,xã hiệp lực,ninh giang",1100000000,1672889123000,1040,Đất,,,,,,,"20.69203,106.30392",106.30392,20.69203,False,,3842,Xã Hiệp Lực,4,Huyện Ninh Giang,,
140026115,"Thanh khoản đất Hợp Phong, Cao Phong,Hoà Bình",9240000000,1672889107072,1040,Đất,,,,,,,"11.95355,106.79861",106.79861,11.95355,False,,11175,Xã Hợp Phong,5,Huyện Cao Phong,,
141134782,Đất mặt tiền gần ngã 3 Buôn Sek - Dliê Yang,950000000,1672889092980,1040,Đất,,,,,,,"13.18876,108.20109",108.20109,13.18876,False,,8307,Xã Dliê Yang,53,Huyện Ea H'leo,,
141310168,"Bán lô đất Hẻm 383 Long Phước, Q9. Giá đầu tư",2400000000,1672889089000,1040,Đất,,,,,,,"10.80705,106.85671",106.85671,10.80705,False,,9259,Phường Long Phước (Quận 9 cũ),119,Thành phố Thủ Đức,,
134756779,bán đất long hậu giáp nhà bè,1200000000,1672889085831,1040,Đất,,,,,,,"10.64037,106.68903",106.68903,10.64037,False,,9704,Xã Long Hậu,32,Huyện Cần Giuộc,,
141310133,Bán đất khu E Kim Long City Đà Nẵng giá đầu tư,3900000000,1672889057000,1040,Đất,,,,,,,"16.07446,108.16166",108.16166,16.07446,False,,6854,Phường Hòa Hiệp Bắc,17,Quận Liên Chiểu,,
140868768,Bán đất Thổ cư HXT  Lê Trọng Tấn .Sơn Kỳ .Tân Phú,4500000000,1672888989153,1040,Đất,,,,,,,"10.80568,106.62844",106.62844,10.80568,False,,9316,Phường Sơn Kỳ,113,Quận Tân Phú,,
141310042,"⭐Bán 1687,4m² đã có thổ cư 200m² mặt tiền lộ",4556000000,1672888927000,1040,Đất,,,,,,,"9.959644,105.8349",105.8349,9.959644,False,,10841,Xã Đông Phú,30,Huyện Châu Thành,,
141310013,"Bán Nền KDC Phú An. Nền Đẹp Không Vướn, Sổ Hồng",2050000000,1672888904000,1040,Đất,,,,,,,"9.99152,105.81072",105.81072,9.99152,False,,10761,Phường Phú Thứ,27,Quận Cái Răng,,
141310010,"VIB bank Thanh Lí lô 4*14.83 siêu rẻ đẹp, vay 70%",3534000000,1672888888000,1040,Đất,,,,,,,"10.84134,106.79653",106.79653,10.84134,False,,9254,Phường Tăng Nhơn Phú A (Quận 9 cũ),119,Thành phố Thủ Đức,,
141309995,Đất ngộp Tại Chang shin Thạnh Phú,1400000000,1672888876000,1040,Đất,,,,,,,"10.97674,106.80041",106.80041,10.97674,False,,8970,Phường Bửu Long,13,Thành phố Biên Hòa,,
141309960,Đất Long Thành Trung - Hòa Thành - Giá ngộp,1250000000,1672888817000,1040,Đất,,,,,,,"11.27543,106.13193",106.13193,11.27543,False,,8841,Xã Long Thành Trung,14,Huyện Hòa Thành,,
141307281,"Bất động sản Kim Bôi, view sông cực đẹp.",4000000000,1672888812000,1040,Đất,,,,,,,"20.67266,105.53663",105.53663,20.67266,False,,2114,Xã Kim Bôi,5,Huyện Kim Bôi,,
140905820,Chính chủ bán 5x35 1/ Tỉnh lộ 824 vào 250m Đức Hoà,1550000000,1672888801796,1040,Đất,,,,,,,"10.79824,106.42483",106.42483,10.79824,False,,9644,Xã Hựu Thạnh,32,Huyện Đức Hòa,,
141307230,5*33-Full thổ-Cổng KCN Hiệp Thạnh-520tr- Gò Dầu TN,520000000,1672888769000,1040,Đất,,,,,,,"11.16649,106.2162",106.2162,11.16649,False,,8847,Xã Hiệp Thạnh,14,Huyện Gò Dầu,,
141307201,Bán đất biển Phong hải cực hiếm - giá cực kì nét,790000000,1672888766000,1040,Đất,,,,,,,"16.57947,107.36662",107.36662,16.57947,False,,6736,Xã Phong Hải,40,Huyện Phong Điền,,
141307151,Đất 2 Mặt Tiền Kiệt 4A Hoài Thanh - Thuỷ Xuân,2150000000,1672888758000,1040,Đất,,,,,,,"16.44113,107.56522",107.56522,16.44113,False,,6726,Phường Thuỷ Xuân,40,Thành phố Huế,,
141309847,BÁN NỀN ĐƯỜNG LÊ THỊ BÁI KDC LICOGI P1 TP CÀ MAU,1200000000,1672888667000,1040,Đất,,,,,,,"16.81319,107.09367",107.09367,16.81319,False,,11064,Phường 1,28,Thành phố Cà Mau,,
141309839,Lô Đất mt Nguyễn Lâm Sơn Trà giá rẻ💥💥,4200000000,1672888647000,1040,Đất,,,,,,,"16.10587,108.25909",108.25909,16.10587,False,,6882,Phường Thọ Quang,17,Quận Sơn Trà,,
132263997,Bán đất thổ cư mặt đường quy hoạch 20m,1650000000,1672888625000,1040,Đất,,,,,,,"12.7175,109.255",109.255,12.7175,False,,7674,Xã Vạn Thắng,44,Huyện Vạn Ninh,,
131439361,Chính chủ gửi bán 03 nền sạch đẹp Saigon riverpark,1900000000,1672888622562,1040,Đất,,,,,,,"10.604317,106.67012",106.67012,10.604317,False,,9701,Thị trấn Cần Giuộc,32,Huyện Cần Giuộc,,
141309807,"Đất mặt tiền đường 145, DT 750m2 ( 18m x 42m)",10000000000,1672888613000,1040,Đất,,,,,,,"10.93994,106.635025",106.635025,10.93994,False,,9494,Xã Bình Mỹ,116,Huyện Củ Chi,,
138830841,260m2 đất thổ đg Nguyễn Văn Lũy oto tới đất 1.1T,1100000000,1672888607438,1040,Đất,,,,,,,"10.53386,106.45821",106.45821,10.53386,False,,9678,Xã Bình Trinh Đông,32,Huyện Tân Trụ,,
141309675,"Bán đất nghĩa trang và DV chôn cất ở Hoà Khương,DN",2500000,1672888467000,1040,Đất,,,,,,,"15.96387,108.1437",108.1437,15.96387,False,,6909,Xã Hòa Khương,17,Huyện Hòa Vang,,
141309673,Đất thổ vườn gần chợ Long Thuận – Tx.Gò Công – TG,1057000000,1672888451000,1040,Đất,,,,,,,"10.36685,106.67883",106.67883,10.36685,False,,9754,Xã Long Thuận,34,Thị xã Gò Công,,
141309670,Đất Nền Đường Số 7 TTTM Phong Điền - CT,1650000000,1672888451000,1040,Đất,,,,,,,"9.9999,105.66791",105.66791,9.9999,False,,10793,Thị trấn Phong Điền,27,Huyện Phong Điền,,
132554777,Mặt Tiền Kênh DT12x90.giá 975tr/ hết sổ,975000000,1672888445985,1040,Đất,,,,,,,"10.652213,106.3831",106.3831,10.652213,False,,9662,Xã Tân Thành,32,Huyện Thủ Thừa,,
140371791,"ĐẤT SỔ ĐỎ 125m2 XÃ MỸ TÂN, NGỌC LẶC, THANH HÓA",324000000,1672888437917,1040,Đất,,,,,,,"20.09092,105.37453",105.37453,20.09092,False,,5157,Xã Mỹ Tân,51,Huyện Ngọc Lặc,,
141309645,Bán gấp lô đất góc 2 mặt tiền Hoàng Hữu Nam,55000000000,1672888429000,1040,Đất,,,,,,,"10.856966,106.80309",106.80309,10.856966,False,,9252,Phường Tân Phú (Quận 9 cũ),119,Thành phố Thủ Đức,,
141309641,Ngân Hàng Thanh Lý Lô Đất KCNC Quận 9 TP Thủ Đức,4440000000,1672888417000,1040,Đất,,,,,,,"10.80522,106.7994",106.7994,10.80522,False,,9262,Phường Phú Hữu (Quận 9 cũ),119,Thành phố Thủ Đức,,
141309590,Đất full thổ cư - giá rẻ,1200000000,1672888408000,1040,Đất,,,,,,,"10.87008,106.83732",106.83732,10.87008,False,,9250,Phường Long Bình (Quận 9 cũ),119,Thành phố Thủ Đức,,
141309607,8*13m hẻm 🚚 vào đường Thạnh Lộc 29 gần ngã tư ga,4700000000,1672888386000,1040,Đất,,,,,,,"10.8732,106.68792",106.68792,10.8732,False,,9228,Phường Thạnh Lộc,107,Quận 12,,
141309602,MẶT TIỀN DT 743 GẦN NGÃ 3 ĐÔNG TÂN GIÁ 8.3 TỈ,8300000000,1672888372000,1040,Đất,,,,,,,"10.92124,106.74793",106.74793,10.92124,False,,8939,Phường Tân Đông Hiệp,11,Thành phố Dĩ An,,
141306062,"Đất biển Mỹ Khê, ngay khu du lịch Thiên Mã Sơn",1900000000,1672888369000,1040,Đất,,,,,,,"15.15099,108.84977",108.84977,15.15099,False,,7170,Xã Tịnh Khê,47,Thành phố Quảng Ngãi,,
135107768,Hàng đầu tư mới ra lò 4 lô cực đẹp gần Nai Vàng,4500000000,1672888362000,1040,Đất,,,,,,,"10.86056,106.77227",106.77227,10.86056,False,,9240,Phường Linh Trung (Quận Thủ Đức cũ),119,Thành phố Thủ Đức,,
141200321,Hơn 1 héc ONT giá rẻ,7000000000,1672888334916,1040,Đất,,,,,,,"11.19729,106.15017",106.15017,11.19729,False,,8846,Xã Cẩm Giang,14,Huyện Gò Dầu,,
141309542,Nhà vườn mặt tiền đường Hương Lộ 9  Xả Tân Binh -,5500000000,1672888319000,1040,Đất,,,,,,,"11.007064,106.80014",106.80014,11.007064,False,,9035,Xã Tân Bình,13,Huyện Vĩnh Cửu,,
139913160,Nhà e cần bán 2019m2 giá 620tr tại An Cơ ChâuThành,620000000,1672888303594,1040,Đất,,,,,,,"11.39606,105.97909",105.97909,11.39606,False,,8826,Xã An Cơ,14,Huyện Châu Thành,,
141068292,Cần bán lô đất đẹp sổ hồng riêng,3950000000,1672888279082,1040,Đất,,,,,,,"10.85149,106.72831",106.72831,10.85149,False,,9242,Phường Tam Phú (Quận Thủ Đức cũ),119,Thành phố Thủ Đức,,
141240288,Thửa đất đẹp bám sông bôi.,4600000000,1672888238000,1040,Đất,,,,,,,"20.67266,105.53663",105.53663,20.67266,False,,2093,Thị trấn Bo,5,Huyện Kim Bôi,,
141309448,Bán lỗ lô đất 1 sẹc nhựa sông ray cẩm mỹ đồng nai,1300000000,1672888209000,1040,Đất,,,,,,,"10.76026,107.39258",107.39258,10.76026,False,,9091,Xã Sông Ray,13,Huyện Cẩm Mỹ,,
141309434,"Chủ đã giảm 200 triệu cho lô đất này,135m2,SHR",675000000,1672888178000,1040,Đất,,,,,,,"10.61157,106.55377",106.55377,10.61157,False,,9686,Xã Long Khê,32,Huyện Cần Đước,,
141306389,ĐẤT THỔ CƯ MẶT TIỀN QL1A. TẶNG VỈA HÈ 130M2,1100000000,1672888172000,1040,Đất,,,,,,,"10.40095,106.32098",106.32098,10.40095,False,,9835,Xã Thân Cửu Nghĩa,34,Huyện Châu Thành,,
138881898,Đất Vườn View sông đường 2 xe tải tránh.Bến Lức LA,1200000000,1672888132000,1040,Đất,,,,,,,"10.63658,106.46257",106.46257,10.63658,False,,9653,Xã Bình Đức,32,Huyện Bến Lức,,
141305404,700m2 đất Đống Đa P3 có 214m2 xd hẻm  xe tải,11800000000,1672888111000,1040,Đất,,,,,,,"11.92686,108.44212",108.44212,11.92686,False,,8531,Phường 3,57,Thành phố Đà Lạt,,
138035736,2200mv vườn mặt tiền 5 Liệt . Thạnh Hòa - Bến Lức,3300000000,1672888097000,1040,Đất,,,,,,,"10.65506,106.47433",106.47433,10.65506,False,,9648,Xã Thạnh Hòa,32,Huyện Bến Lức,,
141305352,"Bất động sản Kim Bôi, bám suối 300m",7500000000,1672888048000,1040,Đất,,,,,,,"20.66263,105.54666",105.54666,20.66263,False,,2114,Xã Kim Bôi,5,Huyện Kim Bôi,,
140881470,Đất mặt tiền đường lớn view hồ cực đẹp tại Bảo Lộc,2900000000,1672888047072,1040,Đất,,,,,,,"11.625814,107.692566",107.692566,11.625814,False,,8629,Xã Lộc Tân,57,Huyện Bảo Lâm,,
141309343,Bán nhanh đất Thạch quảng - Thanh Hoá giá 220tr/lô,220000000,1672888047000,1040,Đất,,,,,,,"20.29921,105.53759",105.53759,20.29921,False,,5201,Xã Thạch Quảng,51,Huyện Thạch Thành,,
141309197,300m2 thổ cư Đường Lục Viên Đức Hoà,2100000000,1672888046000,1040,Đất,,,,,,,"10.91827,106.43659",106.43659,10.91827,False,,9634,Xã Đức Lập Hạ,32,Huyện Đức Hòa,,
141309336,"Đất hẻm 30 đường Hoàng Hữu Nam 59m2/3,7 tỷ",3700000000,1672888044000,1040,Đất,,,,,,,"10.85996,106.81414",106.81414,10.85996,False,,9251,Phường Long Thạnh Mỹ (Quận 9 cũ),119,Thành phố Thủ Đức,,
141309264,đất mặt tiền đường lớn kế uỷ ban xã giá chỉ 480tr,480000000,1672887963000,1040,Đất,,,,,,,"13.298962,107.73994",107.73994,13.298962,False,,8311,Xã Ia Lốp,53,Huyện Ea Súp,,
141305138,Thửa đất bám đường nhựa cách đường tỉnh 12B 50m.,4000000000,1672887919000,1040,Đất,,,,,,,"20.67266,105.53663",105.53663,20.67266,False,,2093,Thị trấn Bo,5,Huyện Kim Bôi,,
140026337,"Bán nhanh đất xã Hợp Phong,Cao phong,Hoà Bình",5950000000,1672887908081,1040,Đất,,,,,,,"11.95355,106.79861",106.79861,11.95355,False,,11175,Xã Hợp Phong,5,Huyện Cao Phong,,
140344115,Bán 3 Lô Đất KDC Sài Gòn Village PhướcKiểnA Nhà Bè,5400000000,1672887854634,1040,Đất,,,,,,,"10.69995,106.70412",106.70412,10.69995,False,,9526,Xã Phước Kiển,118,Huyện Nhà Bè,,
141309176,(5x25)60m thổ cư khu phố 4 Tân định bến cát,1090000000,1672887844000,1040,Đất,,,,,,,"11.0600605,106.635025",106.635025,11.0600605,False,,8912,Phường Tân Định,11,Thị xã Bến Cát,,
141303197,bán 2 lô đường An Định - kdt bắc nguyễn lương bằng,3450000000,1672887819000,1040,Đất,,,,,,,"17.45503,106.62801",106.62801,17.45503,False,,3609,Phường Thanh Bình,4,Thành phố Hải Dương,,
137396040,127mv thổ cách QL50 - 600m bê tông xe7chỗ 550triệu,550000000,1672887806000,1040,Đất,,,,,,,"10.42198,106.67074",106.67074,10.42198,False,,9757,Xã Bình Đông,34,Thị xã Gò Công,,
141304830,"Bán đất  lộ Cái Chanh thuộc ấp Phú Thọ, Đông Phú",4550000000,1672887765000,1040,Đất,,,,,,,"9.94022,105.86707",105.86707,9.94022,False,,10841,Xã Đông Phú,30,Huyện Châu Thành,,
134118783,400mv thổ cư hàng siêu đẹp cách TL 816 chỉ 200m,1950000000,1672887758000,1040,Đất,,,,,,,"10.715246,106.40352",106.40352,10.715246,False,,9648,Xã Thạnh Hòa,32,Huyện Bến Lức,,
137093828,1000mv lúa có 300 thổ ngay Nam Long Waterpoin  .,7200000000,1672887709000,1040,Đất,,,,,,,"10.665564,106.47004",106.47004,10.665564,False,,9652,Xã An Thạnh,32,Huyện Bến Lức,,
141309051,Đất bãi biển Phú Thường 400m (thổ cư 100m) giá 1ty,1000000000,1672887707000,1040,Đất,,,,,,,"13.24847,109.25467",109.25467,13.24847,False,,7545,Xã An Hải,46,Huyện Tuy An,,
141309065,Bán sập hầm lô đất đường Nguyễn Đình Chiểu Đà nẵng,5200000000,1672887706000,1040,Đất,,,,,,,"16.02422,108.24555",108.24555,16.02422,False,,6890,Phường Khuê Mỹ,17,Quận Ngũ Hành Sơn,,
141304730,Thửa đất bám đường nhựa 12C,1600000000,1672887692000,1040,Đất,,,,,,,"20.6751,105.53808",105.53808,20.6751,False,,2093,Thị trấn Bo,5,Huyện Kim Bôi,,
141308900,Bán đất chính chủ 100%,2580000000,1672887672000,1040,Đất,,,,,,,"21.03769,105.93391",105.93391,21.03769,False,,48,Phường Phúc Lợi,81,Quận Long Biên,,
134019877,1000mv vườn đường 7 chỗ giá ngộp tại Bến Lức - LA,1280000000,1672887670000,1040,Đất,,,,,,,"10.664917,106.41564",106.41564,10.664917,False,,9653,Xã Bình Đức,32,Huyện Bến Lức,,
138063088,"7 x 48,8 (335mv ) mặt tiền đường đan 3,5 m",850000000,1672887645000,1040,Đất,,,,,,,"10.32593,106.6655",106.6655,10.32593,False,,9876,Xã Thành Công,34,Huyện Gò Công Tây,,
132519767,3000mv vườn 2 mặt tiền View Kênh xe 7 chỗ Bến Lức,2068000000,1672887644000,1040,Đất,,,,,,,"10.715246,106.40352",106.40352,10.715246,False,,9648,Xã Thạnh Hòa,32,Huyện Bến Lức,,
139513481,Chính chủ cần ra lô đất nghĩ dưỡng Tx Chơn Thành,350000000,1672887617664,1040,Đất,,,,,,,"11.50862,106.76625",106.76625,11.50862,False,,8766,Xã Nha Bích,12,Huyện Chơn Thành,,
140867177,Bán hơn 8.000m2 Thổ Lua Hựu Thạnh Đức Hoà Long An,16000000000,1672887614203,1040,Đất,,,,,,,"10.79824,106.42483",106.42483,10.79824,False,,9644,Xã Hựu Thạnh,32,Huyện Đức Hòa,,
140145220,Nam Rạch Chiếc 1 lô *** Giảm 20%,8300000000,1672887574043,1040,Đất,,,,,,,"10.80882,106.75063",106.75063,10.80882,False,,9341,Phường An Phú (Quận 2 cũ),119,Thành phố Thủ Đức,,
138250252,352mv mặt tiền nhựa cách QL50 chỉ 400m 1xẹt giá F0,860000000,1672887543000,1040,Đất,,,,,,,"10.35719,106.58319",106.58319,10.35719,False,,9879,Xã Thạnh Trị,34,Huyện Gò Công Tây,,
124201850,🔺Đất nền KDC THE SUN Huỳnh Tấn Phát Nhà Bè| 4TY2,4200000000,1672887515000,1040,Đất,,,,,,,"10.69198,106.74115",106.74115,10.69198,False,,9525,Thị trấn Nhà Bè,118,Huyện Nhà Bè,,
141304396,Đất Thửa đất mặt tiền bám suối hơn 300m .,7500000000,1672887501000,1040,Đất,,,,,,,"20.67266,105.53663",105.53663,20.67266,False,,2093,Thị trấn Bo,5,Huyện Kim Bôi,,
141308878,"Nền Mặt Tiền Đường Phan Văn Trị , TTTM Phong Điền",7008000000,1672887499000,1040,Đất,,,,,,,"9.99884,105.66644",105.66644,9.99884,False,,10793,Thị trấn Phong Điền,27,Huyện Phong Điền,,
141308861,"Đất nghỉ dưỡng ven sông tại kim bôi, hòa bình",4000000000,1672887494000,1040,Đất,,,,,,,"20.66822,105.53534",105.53534,20.66822,False,,2114,Xã Kim Bôi,5,Huyện Kim Bôi,,
137771961,3000m2 đất vườn kv dân cư đông chỉ 900tr/1000m2,900000000,1672887407921,1040,Đất,,,,,,,"10.65506,106.47433",106.47433,10.65506,False,,9653,Xã Bình Đức,32,Huyện Bến Lức,,
141308783,Nền đường Lộ Hòa Đông kế góc Trần Tế Xương,2290000000,1672887343000,1040,Đất,,,,,,,"10.45112,105.61482",105.61482,10.45112,False,,10295,Xã Hòa An,29,Thành phố Cao Lãnh,,
140401041,Cần Bán Gấp Đất E3/41 76m KDC Lavender City 1ty380,1380000000,1672887281790,1040,Đất,,,,,,,"11.0095,106.82758",106.82758,11.0095,False,,9033,Xã Thạnh Phú,13,Huyện Vĩnh Cửu,,
141308619,5x27m full thổ. view Núi Bà.Gần Dầu Tiếng. 410tr,410000000,1672887281000,1040,Đất,,,,,,,"11.40612,106.21192",106.21192,11.40612,False,,8814,Xã Phước Minh,14,Huyện Dương Minh Châu,,
134806562,Chính chủ cần bán 3000m Mặt Tiền Kênh,830000000,1672887247493,1040,Đất,,,,,,,"10.664917,106.41564",106.41564,10.664917,False,,9653,Xã Bình Đức,32,Huyện Bến Lức,,
141308679,"Không Xài Cần Bán Lại nền 4,5 x 26 có 70m thổ cư",450000000,1672887231000,1040,Đất,,,,,,,"10.89391,106.57291",106.57291,10.89391,False,,10796,Xã Tân Thới,27,Huyện Phong Điền,,
138275170,MT KÊNH 3 CHỈ 1TỶ240/1000M2 ĐÁ XANH.ĐC XÂY NHÀ,1240000000,1672887209000,1040,Đất,,,,,,,"16.54483,107.6169",107.6169,16.54483,False,,9662,Xã Tân Thành,32,Huyện Thủ Thừa,,
141308524,"Đất thô cư đường Đông Thạnh 8, DT 80m2 ( 6 x 14,5)",2850000000,1672887026000,1040,Đất,,,,,,,"10.89937,106.64911",106.64911,10.89937,False,,9500,Xã Đông Thạnh,117,Huyện Hóc Môn,,
141308480,Bán Nền Mặt Tiền Đ.Phạm Văn Nhờ 108m2 Giá 2 tỷ 600,2600000000,1672886986000,1040,Đất,,,,,,,"10.00582,105.79195",105.79195,10.00582,False,,10758,Phường Hưng Thạnh,27,Quận Cái Răng,,
141308475,"Siêu phẩm 2866.2m2 Hợp Phong, Cao Phong, HB",18300000000,1672886966000,1040,Đất,,,,,,,"20.703743,105.35946",105.35946,20.703743,False,,11175,Xã Hợp Phong,5,Huyện Cao Phong,,
141308430,ĐẤT XÃ ĐẠI PHƯỚC NHƠN TRẠCH CẦN BÁN,5000000000,1672886951000,1040,Đất,,,,,,,"10.74671,106.80638",106.80638,10.74671,False,,9125,Xã Đại Phước,13,Huyện Nhơn Trạch,,
141308397,Đường nhựa 7m 4 x 14m gia 3.9ty kẹt bank gap,3900000000,1672886939000,1040,Đất,,,,,,,"10.79955,106.60666",106.60666,10.79955,False,,9456,Phường Bình Hưng Hòa,108,Quận Bình Tân,,
140574139,Chỉ 750 Triệu sở hữu ngay đất sổ sẵn thổ cư,750000000,1672886847085,1040,Đất,,,,,,,"11.42968,107.84946",107.84946,11.42968,False,,8632,Xã Tân Lạc,57,Huyện Bảo Lâm,,
141308205,Gia Đình Cần Bán Gấp Lô Góc 125m Siêu Đẹp,275000000,1672886831000,1040,Đất,,,,,,,"16.05952,108.17524",108.17524,16.05952,False,,5041,Phường Quảng Thắng,51,Thành phố Thanh Hóa,,
138346257,Bán đất gần cao tốc Long Thành,3750000000,1672886764000,1040,Đất,,,,,,,"10.7823,106.90816",106.90816,10.7823,False,,9101,Xã Long An,13,Huyện Long Thành,,
135709189,Đất vườn Diên Đồng vị trí đẹp giá F1 chỉ 900k/m,930000000,1672886762372,1040,Đất,,,,,,,"12.295834,108.97597",108.97597,12.295834,False,,7724,Xã Diên Đồng,44,Huyện Diên Khánh,,
140025998,"Đất đẹp xã Hợp Phong,huyện Cao Phong,tỉnh Hoà Bình",5600000000,1672886710149,1040,Đất,,,,,,,"20.703743,105.35946",105.35946,20.703743,False,,11175,Xã Hợp Phong,5,Huyện Cao Phong,,
130726602,đất mặt tiền đường 826c phước vĩnh Tây giáp nhà bè,2000000000,1672886689904,1040,Đất,,,,,,,"10.56744,106.67876",106.67876,10.56744,False,,9712,Xã Phước Vĩnh Tây,32,Huyện Cần Giuộc,,
141184033,Tôi cần Bán lô Biệt Thự Euro Village 2 . Đà Nẵng,16800000000,1672886689904,1040,Đất,,,,,,,"16.02125,108.23535",108.23535,16.02125,False,,6898,Phường Hòa Xuân,17,Quận Cẩm Lệ,,
141308229,"Đất đẹp Hợp Phong, Cao Phong, Hòa Bình",7000000000,1672886669000,1040,Đất,,,,,,,"21.0908,105.66446",105.66446,21.0908,False,,11175,Xã Hợp Phong,5,Huyện Cao Phong,,
141308218,Đất nền ven sông cỏ cò sở hữu chỉ từ 1ty 110m2,1000000000,1672886667000,1040,Đất,,,,,,,"15.89351,108.2927",108.2927,15.89351,False,,6989,Phường Điện Dương,16,Thị xã Điện Bàn,,
141308202,"Tuyệt phẩm Hợp Phong, Cao Phong, Hòa Bình.",6300000000,1672886660000,1040,Đất,,,,,,,"20.703743,105.35946",105.35946,20.703743,False,,11175,Xã Hợp Phong,5,Huyện Cao Phong,,
141308182,Chủ bán 3 nền đẹp tđc Phước Đông giá rẻ kinh doanh,900000000,1672886656000,1040,Đất,,,,,,,"10.61757,106.58856",106.58856,10.61757,False,,9698,Xã Phước Đông,32,Huyện Cần Đước,,
141302830,Đất biệt thự 200m2 cực đẹp cạnh đường 50m giá rẻ,8400000000,1672886636000,1040,Đất,,,,,,,"20.96151,105.78582",105.78582,20.96151,False,,269,Phường Kiến Hưng,86,Quận Hà Đông,,
141308194,cần bán lỗ gấp để trả nợ ngân hàng. sổ hồng riêng,710000000,1672886631000,1040,Đất,,,,,,,"11.085973,107.04213",107.04213,11.085973,False,,9027,Thị trấn Vĩnh An,13,Huyện Vĩnh Cửu,,
141308164,Cần bán đất,1150000000,1672886624000,1040,Đất,,,,,,,"10.614917,106.39937",106.39937,10.614917,False,,9660,Thị trấn Thủ Thừa,32,Huyện Thủ Thừa,,
